Date,Open,High,Low,Close,Volume,Symbol,ma_10,ma_30,ma_50,ma_100,ma_200,RSI Options Rate,macd,MACD Signal,fi,fib_0%,fib_23.6%,fib_38.2%,fib_50%,fib_61.8%,fib_76.4%,fib_100%,fib_signal,SentimentScore,Fundamental_Weight,Monthly Return (%),combined_signal,final_trade,Buy Streak,Sell Streak,trade_value,Adj Close
2025-12-29,34.06,34.75,33.8,34.1,4.35,HIMS,35.13,36.64,39.91,45.56,45.78,22.78,-1.61,-1.59,29.5,36.27,35.62,35.21,34.89,34.56,34.15,33.5,0,5.68,-2.44,0.53,-42.88,SELL,0,50,-50,
2025-12-29,116.89,118.95,116.02,117.43,5.37,HOOD,118.76,122.06,127.77,124.43,96.32,26.73,-2.45,-2.04,-30.72,121.03,120.02,119.4,118.89,118.38,117.76,116.75,0,2.96,6.05,-0.2,-20.8,SELL,0,11,-50,
2025-12-29,23.18,23.28,22.66,22.73,26.12,HPQ,23.57,23.98,25.01,26.01,25.54,28.04,-0.52,-0.38,-43.02,23.31,23.18,23.11,23.05,22.98,22.91,22.78,0,0.0,-1.28,-0.05,-57.2,SELL,0,39,-50,
2025-12-29,396.16,402.82,394.95,399.37,7.84,HUBS,389.54,378.87,406.32,438.85,507.26,59.02,0.2,-4.1,56.38,403.0,399.09,396.67,394.71,392.75,390.33,386.42,-1,4.67,-4.19,-0.05,0.8,HOLD,0,37,0,
2025-12-29,36.01,36.8,35.82,36.68,2.78,INTC,36.57,37.69,38.0,33.21,27.33,24.72,-0.47,-0.14,-10.31,37.9,37.2,36.77,36.43,36.08,35.65,34.95,-1,0.67,-8.14,-0.05,-5.2,HOLD,0,11,0,
2025-12-29,672.8,678.57,670.99,674.15,9.14,INTU,669.98,658.22,660.66,669.36,680.31,60.44,5.29,3.83,-10.29,679.26,676.23,674.35,672.83,671.31,669.43,666.4,1,6.08,10.35,-0.05,42.8,HOLD,5,0,0,
2025-12-29,45.46,46.76,44.66,45.25,11.98,IONQ,48.28,48.7,52.24,53.93,44.34,36.7,-1.2,-1.08,21.28,55.6,53.28,51.84,50.68,49.52,48.08,45.76,0,8.79,-5.81,-0.05,-47.2,SELL,0,2,-50,
2025-12-29,39.39,42.29,39.06,39.41,23.75,IREN,38.74,43.32,50.28,43.38,26.83,37.06,-2.62,-3.13,-16.23,43.52,42.84,42.42,42.09,41.75,41.33,40.65,0,0.0,9.19,-0.2,-6.8,HOLD,0,0,0,
2025-12-29,577.81,580.5,574.22,575.4,4.25,ISRG,569.29,564.29,552.9,504.14,510.14,55.48,7.2,6.74,-23.06,579.85,569.9,563.74,558.77,553.8,547.64,537.69,0,5.0,5.47,0.53,61.12,BUY,45,0,50,
2025-12-29,13.6,14.11,13.48,13.54,12.51,JOBY,14.03,14.27,14.92,15.31,12.27,34.24,-0.26,-0.21,-54.19,15.4,15.09,14.9,14.75,14.6,14.41,14.1,0,0.0,-6.05,-0.08,-49.32,SELL,0,15,-50,
2025-12-29,1273.09,1286.07,1256.73,1260.39,13.32,KLAC,1244.0,1197.46,1192.72,1084.14,934.68,56.28,26.42,22.79,17.05,1286.81,1259.1,1241.96,1228.1,1214.24,1197.1,1169.39,1,8.48,3.14,-0.05,74.8,BUY,7,0,50,
2025-12-29,423.85,427.3,423.75,426.54,4.35,LIN,422.81,411.82,419.56,445.1,450.6,89.65,2.52,-0.25,64.79,426.63,425.87,425.4,425.02,424.64,424.17,423.41,1,3.73,7.56,-0.02,26.92,HOLD,0,0,0,
2025-12-29,1077.95,1085.5,1074.38,1078.73,2.86,LLY,1066.82,1047.68,980.58,863.57,821.95,74.99,24.52,24.77,52.29,1088.48,1083.72,1080.77,1078.39,1076.01,1073.06,1068.3,1,8.07,3.02,0.53,77.12,BUY,46,0,50,
2025-12-29,176.5,179.23,174.75,175.87,11.33,LRCX,170.12,159.88,157.96,137.93,110.77,62.45,5.99,4.89,53.76,179.8,173.62,169.79,166.7,163.61,159.78,153.6,0,8.87,10.23,-0.05,74.8,BUY,7,0,50,
2025-12-29,579.6,581.99,577.41,577.9,4.41,MA,572.81,553.34,556.01,567.51,559.86,81.45,7.7,5.27,51.38,582.29,577.75,574.94,572.66,570.39,567.58,563.04,1,5.63,-1.05,-0.2,30.2,HOLD,0,0,0,
2025-12-29,829.87,833.72,826.68,830.42,5.5,MCK,819.95,833.07,828.16,770.5,735.51,70.7,-1.06,-2.59,19.93,830.65,828.92,827.86,827.0,826.13,825.07,823.34,1,4.29,3.49,0.53,54.12,BUY,3,0,50,
2025-12-29,1995.0,2039.76,1986.0,2014.97,6.2,MELI,1978.64,2024.17,2088.86,2214.49,2268.36,40.26,-27.2,-34.23,61.09,2014.46,2001.61,1993.67,1987.24,1980.82,1972.88,1960.03,-1,4.51,-0.58,-1.08,-17.32,HOLD,0,36,0,
2025-12-29,658.01,660.25,654.39,658.69,4.5,META,659.34,641.0,655.91,701.62,671.68,45.65,3.96,2.23,3.48,668.95,666.05,664.25,662.8,661.35,659.55,656.65,1,5.26,2.33,0.43,6.72,HOLD,0,0,0,
2025-12-29,938.0,949.29,928.9,930.04,4.9,MPWR,939.79,931.64,964.62,922.83,790.93,35.57,-1.91,-1.26,58.64,960.44,954.63,951.04,948.14,945.23,941.64,935.83,0,4.07,12.91,-0.05,6.8,HOLD,0,0,0,
2025-12-29,106.85,107.59,106.43,106.62,6.75,MRK,102.91,99.88,94.43,88.52,84.04,75.27,3.08,2.68,37.35,100.94,99.96,99.35,98.87,98.38,97.77,96.79,0,6.44,11.86,0.53,76.12,BUY,35,0,50,
2025-12-29,85.33,86.1,84.2,85.76,5.44,MRVL,84.97,86.88,87.53,82.05,74.08,38.05,-0.64,-0.39,-3.35,88.05,87.16,86.61,86.17,85.73,85.18,84.29,0,4.39,0.7,-0.05,-4.2,HOLD,0,0,0,
2025-12-29,484.86,488.35,484.18,487.1,7.73,MSFT,483.18,484.93,497.23,504.19,475.28,45.61,-2.14,-3.93,-16.67,489.16,484.85,482.18,480.02,477.86,475.19,470.88,-1,5.38,4.07,-0.05,-14.2,HOLD,0,24,0,
2025-12-29,280.33,294.5,278.5,294.37,18.21,MU,262.78,244.45,236.53,192.89,146.06,68.53,14.86,10.47,69.31,264.64,254.49,248.2,243.12,238.04,231.76,221.6,0,6.57,15.0,-0.05,76.8,BUY,85,0,50,
2025-12-29,84.45,88.61,84.29,86.04,7.24,NBIS,85.31,90.5,99.1,95.76,66.78,36.63,-3.12,-3.67,-52.0,91.62,90.84,90.36,89.97,89.57,89.09,88.31,0,3.65,0.12,-0.2,-15.8,HOLD,0,0,0,
2025-12-29,93.99,94.97,93.63,94.15,4.77,NFLX,94.05,100.75,105.59,113.45,113.4,39.77,-3.73,-4.11,-1.75,97.33,95.91,95.04,94.33,93.62,92.75,91.33,0,1.71,2.91,0.43,-29.28,SELL,0,30,-50,
2025-12-29,153.07,155.69,152.79,154.58,16.52,NOW,154.65,162.6,169.8,175.75,181.6,29.7,-4.53,-4.0,-21.38,157.16,155.85,155.05,154.4,153.74,152.94,151.63,-1,1.48,3.84,-0.05,-34.2,SELL,0,40,-50,
2025-12-29,291.58,292.95,290.28,292.05,1.58,NSC,293.04,290.39,287.59,285.6,263.87,48.23,1.1,1.7,-28.4,293.83,292.74,292.06,291.51,290.97,290.29,289.2,1,1.88,3.84,-0.08,44.68,HOLD,21,0,0,
2025-12-29,187.71,188.76,185.91,188.22,5.03,NVDA,182.03,181.97,186.19,182.85,159.45,53.1,0.69,-0.91,31.65,192.69,187.41,184.14,181.5,178.86,175.59,170.31,0,4.94,7.91,-0.05,58.8,BUY,5,0,50,
2025-12-29,194.16,198.51,192.64,195.38,9.46,ORCL,190.86,203.55,226.08,248.47,214.3,34.79,-8.61,-10.7,-67.8,200.37,198.44,197.25,196.28,195.31,194.12,192.19,0,-0.82,5.93,-0.05,-26.2,SELL,0,34,-50,
2025-12-29,188.13,189.03,186.21,186.85,1.38,PANW,186.93,190.77,200.39,197.96,192.44,34.9,-3.16,-3.63,80.37,190.52,189.17,188.33,187.65,186.98,186.14,184.79,-1,6.32,-1.74,-0.05,-36.2,SELL,0,12,-50,
2025-12-29,114.19,114.72,113.48,114.0,7.45,PAYX,114.56,112.65,114.74,123.15,134.44,55.71,0.06,-0.13,42.47,115.04,113.62,112.74,112.03,111.33,110.45,109.03,-1,-0.2,-1.86,-0.08,-39.32,SELL,0,104,-50,
2025-12-29,153.02,154.72,151.79,153.82,12.24,PCTY,151.93,148.44,147.68,157.63,172.39,68.27,1.62,1.07,-28.84,154.52,153.53,152.92,152.42,151.93,151.31,150.32,1,0.0,5.58,-0.08,26.68,HOLD,0,0,0,
2025-12-29,186.85,187.2,183.64,184.18,3.75,PLTR,188.25,177.58,181.23,176.72,149.7,52.54,3.64,3.21,-17.23,196.35,195.26,194.59,194.04,193.5,192.82,191.74,0,5.25,6.51,-0.05,17.8,HOLD,0,0,0,
2025-12-29,231.17,232.3,228.19,229.33,16.18,POOL,233.56,237.85,251.37,281.41,292.25,35.81,-5.53,-5.9,2.44,233.8,232.55,231.78,231.15,230.53,229.76,228.51,-1,1.11,0.12,-1.08,-50.32,SELL,0,68,-50,
2025-12-29,430.54,435.95,430.09,431.03,5.32,PWR,430.21,443.26,442.6,419.04,376.05,33.49,-4.03,-2.26,31.96,437.41,435.59,434.46,433.54,432.63,431.5,429.68,-1,10.0,-1.28,-0.08,5.68,HOLD,0,0,0,
2025-12-29,780.56,785.05,774.6,780.5,5.03,REGN,767.91,745.84,699.1,636.09,601.48,78.36,22.34,21.29,69.14,792.77,780.13,772.32,766.0,759.68,751.87,739.23,1,7.19,11.28,0.53,63.12,BUY,50,0,50,
2025-12-29,185.17,185.6,184.18,184.42,1.86,RTX,182.69,176.03,175.48,166.91,151.73,74.21,3.44,2.64,25.65,188.0,185.3,183.62,182.27,180.92,179.24,176.54,1,10.0,4.77,-0.08,53.68,BUY,48,0,50,
2025-12-29,9.94,10.25,9.77,9.81,1.56,SERV,10.4,10.63,11.38,11.68,10.4,26.89,-0.29,-0.15,-51.78,11.22,10.82,10.57,10.37,10.17,9.92,9.52,0,0.0,3.14,-0.05,-52.2,SELL,0,9,-50,
2025-12-29,169.75,170.88,167.27,167.88,1.3,SHOP,166.85,158.97,161.25,154.64,130.2,63.24,3.33,2.76,-19.91,171.07,170.09,169.48,168.99,168.5,167.89,166.91,1,6.38,0.35,-0.05,40.8,HOLD,7,0,0,
2025-12-29,222.99,225.49,222.2,222.9,0.74,SNOW,221.66,234.93,245.69,233.19,210.05,47.38,-6.53,-7.46,-15.45,226.86,225.13,224.06,223.2,222.34,221.27,219.54,-1,2.59,-11.28,-0.05,-26.2,SELL,0,17,-50,
2025-12-29,26.87,27.41,26.74,26.82,4.24,SOFI,26.71,27.33,28.14,27.06,21.09,45.06,-0.3,-0.35,24.51,27.55,27.38,27.27,27.19,27.1,27.0,26.83,0,3.73,2.09,-0.2,9.2,HOLD,0,0,0,
2025-12-29,10.47,10.79,10.29,10.41,5.68,SOUN,10.91,11.57,13.51,14.52,12.24,19.07,-0.7,-0.73,-29.18,11.52,11.36,11.25,11.17,11.08,10.98,10.81,0,0.0,-5.0,-0.05,-61.2,SELL,0,35,-50,
2025-12-29,162.02,164.68,162.02,163.99,8.98,TEAM,162.19,156.19,158.38,161.42,184.52,56.26,2.06,1.78,-0.15,166.0,164.12,162.96,162.02,161.08,159.92,158.04,1,2.16,-12.79,-0.05,19.8,HOLD,0,0,0,
2025-12-29,580.12,585.3,580.12,585.07,7.53,TMO,573.94,576.83,572.38,532.54,483.85,62.44,2.35,1.65,-21.22,580.56,574.42,570.62,567.55,564.47,560.67,554.53,0,10.0,-2.91,0.53,46.12,HOLD,5,0,0,
2025-12-29,201.7,204.18,201.43,203.15,19.44,TMUS,198.71,203.99,207.92,224.26,232.81,47.55,-2.69,-3.57,39.67,202.37,200.56,199.44,198.54,197.64,196.52,194.71,-1,0.0,3.84,0.43,-11.28,HOLD,0,73,0,
2025-12-29,469.0,469.4,459.0,459.64,11.83,TSLA,479.15,444.93,444.75,414.93,357.06,57.32,12.07,12.4,-9.0,498.83,491.04,486.22,482.33,478.44,473.62,465.83,0,1.75,-4.3,-1.08,1.68,HOLD,0,0,0,
2025-12-29,38.09,38.76,37.96,38.39,7.8,TTD,37.41,38.7,42.78,47.09,57.3,41.3,-1.21,-1.64,60.56,38.0,37.71,37.54,37.4,37.25,37.08,36.79,-1,-3.33,1.28,0.43,-17.28,HOLD,0,42,0,
2025-12-29,176.51,177.65,175.1,175.69,9.82,TXN,176.81,171.94,169.25,177.36,179.34,35.66,2.08,2.7,41.77,178.52,178.09,177.82,177.6,177.38,177.11,176.68,1,0.67,2.33,-0.05,10.8,HOLD,0,0,0,
2025-12-29,460.37,463.36,458.54,460.72,11.07,TYL,457.2,461.21,471.09,506.18,537.56,50.59,-2.9,-4.7,-14.57,469.97,467.03,465.21,463.74,462.28,460.46,457.52,-1,3.33,-0.81,-0.05,-34.2,SELL,0,77,-50,
2025-12-29,565.0,571.39,560.57,567.17,4.47,UI,562.94,561.92,620.4,600.53,487.52,42.17,-9.21,-13.34,-14.71,580.49,576.83,574.57,572.74,570.92,568.66,565.0,0,0.0,12.09,-0.05,10.8,HOLD,0,0,0,
2025-12-29,330.89,334.25,328.28,328.94,2.29,UNH,330.08,325.86,332.69,327.77,346.51,55.88,-0.21,-0.19,53.54,334.6,331.54,329.65,328.12,326.6,324.71,321.65,-1,0.56,4.42,0.53,-4.88,HOLD,0,0,0,
2025-12-29,46.43,47.72,46.31,46.57,9.67,UPST,47.26,44.33,44.9,53.31,55.03,48.9,0.93,0.91,-50.79,49.76,48.61,47.9,47.32,46.75,46.04,44.89,1,0.0,-7.67,-0.2,-17.8,HOLD,0,2,0,
2025-12-29,355.49,356.55,353.8,354.61,7.65,V,350.19,336.91,338.56,340.84,343.76,86.65,5.54,3.75,51.05,356.73,353.65,351.74,350.21,348.67,346.76,343.68,1,0.0,1.05,-0.2,21.2,HOLD,0,0,0,
2025-12-29,224.65,226.5,223.4,225.02,7.84,VEEV,221.53,238.76,259.95,271.75,263.79,30.53,-10.39,-12.39,-24.41,225.78,224.75,224.11,223.6,223.09,222.45,221.42,-1,1.11,4.07,0.53,-22.88,SELL,0,25,-50,
2025-12-29,165.8,168.99,163.79,165.62,3.79,VRT,161.9,169.92,175.21,158.95,131.77,34.21,-2.78,-2.73,69.95,167.96,166.51,165.62,164.9,164.17,163.28,161.83,-1,8.22,3.95,-0.05,12.8,HOLD,0,0,0,
2025-12-29,387.05,389.16,383.37,385.1,5.84,WAT,381.88,388.72,376.87,340.26,339.31,42.12,1.13,2.55,19.31,385.69,382.5,380.53,378.93,377.33,375.36,372.17,1,5.56,-0.23,0.53,58.12,BUY,40,0,50,
2025-12-29,221.39,223.0,221.28,222.29,14.42,WM,219.64,215.21,211.22,215.93,222.06,77.92,2.73,2.21,32.85,220.59,220.48,220.41,220.35,220.3,220.23,220.12,1,0.0,-4.53,-0.08,45.68,HOLD,0,0,0,
2025-12-29,229.13,230.76,227.35,228.02,5.93,ZS,230.27,251.1,278.82,282.37,268.91,27.22,-13.5,-15.23,7.05,231.06,230.05,229.43,228.92,228.41,227.79,226.78,-1,6.36,-10.47,-0.05,-58.2,SELL,0,22,-50,
2025-12-26,138.5,138.63,137.87,138.39,3.91,A,138.39,144.56,145.08,135.56,124.48,30.77,-2.3,-1.84,12.67,139.19,138.49,138.06,137.71,137.36,136.93,136.23,-1,8.52,7.79,0.1,5.4,HOLD,0,0,0,
2025-12-26,274.16,275.37,272.86,273.4,1.18,AAPL,273.52,275.2,271.44,255.47,230.49,36.15,0.21,1.2,19.14,275.43,274.04,273.19,272.49,271.8,270.95,269.56,1,1.67,5.23,0.94,44.76,HOLD,74,0,0,
2025-12-26,229.82,230.61,228.68,229.98,0.0,ABBV,226.5,228.09,226.69,220.8,203.86,58.01,0.43,-0.13,44.45,230.8,228.81,227.57,226.58,225.58,224.34,222.35,1,5.9,-6.4,0.48,55.92,BUY,5,0,50,
2025-12-26,124.58,125.19,124.26,124.84,2.46,ABT,125.75,126.25,126.31,129.15,129.35,49.25,-0.52,-0.57,35.96,125.33,124.98,124.76,124.59,124.42,124.2,123.85,-1,7.1,9.53,0.48,-25.08,SELL,0,6,-50,
2025-12-26,269.9,271.75,269.5,271.09,3.58,ACN,271.67,260.7,254.88,250.78,274.68,58.68,5.1,5.82,24.77,271.92,270.96,270.37,269.89,269.4,268.81,267.85,1,7.54,6.05,0.94,47.76,HOLD,16,0,0,
2025-12-26,352.5,356.23,352.28,353.8,1.53,ADBE,353.85,336.93,338.6,344.85,363.25,57.32,6.03,5.16,25.62,359.67,357.52,356.2,355.12,354.05,352.73,350.58,1,4.93,8.02,0.94,33.76,HOLD,0,0,0,
2025-12-26,298.42,300.72,298.34,300.71,1.45,ADSK,297.52,298.41,300.57,304.44,294.96,39.59,-0.6,-0.79,-6.58,303.79,301.86,300.67,299.7,298.73,297.54,295.61,1,7.58,1.74,0.94,19.76,HOLD,0,0,0,
2025-12-26,110.55,110.86,109.66,109.9,0.81,AFL,110.37,110.22,109.6,108.52,105.92,52.73,0.11,0.02,24.47,111.08,110.77,110.57,110.42,110.26,110.06,109.75,1,0.18,3.84,0.54,41.16,HOLD,10,0,0,
2025-12-26,157.56,158.64,156.76,158.37,1.44,ALGN,160.3,151.7,145.41,140.19,159.15,52.31,4.04,5.18,91.23,165.26,162.83,161.33,160.12,158.91,157.41,154.98,1,4.67,3.02,0.48,26.92,HOLD,0,0,0,
2025-12-26,404.58,404.58,397.31,400.59,1.2,ALNY,397.63,429.47,441.36,447.56,368.84,24.08,-13.45,-13.11,-66.74,413.59,409.21,406.51,404.32,402.13,399.43,395.05,0,5.9,-7.67,0.48,-20.08,SELL,0,14,-50,
2025-12-26,261.84,262.94,260.2,261.9,1.71,AMAT,257.94,251.4,242.9,213.94,189.19,44.33,5.11,6.63,48.97,262.83,259.08,256.75,254.87,253.0,250.67,246.92,0,9.28,0.12,0.94,77.76,BUY,5,0,50,
2025-12-26,215.43,216.83,213.03,214.99,3.23,AMD,210.0,217.47,229.18,201.35,160.93,46.86,-3.17,-4.03,-73.39,220.17,218.31,217.16,216.22,215.29,214.14,212.28,0,5.96,2.91,0.94,13.76,HOLD,0,0,0,
2025-12-26,333.65,333.98,330.85,332.93,0.0,AMGN,327.74,332.07,320.22,302.14,293.81,53.63,2.02,1.88,-0.57,334.38,331.44,329.62,328.15,326.67,324.85,321.91,1,7.04,-3.14,0.48,66.92,BUY,4,0,50,
2025-12-26,174.5,176.7,174.5,176.41,7.1,AMT,176.35,178.73,181.07,188.6,201.05,44.78,-1.81,-1.58,26.32,183.21,180.27,178.46,176.99,175.52,173.71,170.77,0,0.48,-6.86,0.82,-31.72,SELL,0,85,-50,
2025-12-26,232.04,232.99,231.18,232.52,2.92,AMZN,227.21,228.5,230.41,228.15,216.32,55.1,-0.09,-0.87,-9.87,229.23,227.29,226.08,225.11,224.14,222.93,220.99,0,4.07,12.33,-0.24,52.04,BUY,3,0,50,
2025-12-26,131.0,132.12,130.45,131.84,1.82,ANET,127.95,127.52,135.59,138.77,115.46,55.09,-0.78,-1.81,27.83,134.0,132.88,132.19,131.62,131.06,130.37,129.25,-1,7.1,5.58,0.94,29.76,HOLD,0,0,0,
2025-12-26,137.94,138.32,136.84,137.43,3.55,APH,132.68,135.46,135.53,125.96,105.2,47.09,0.03,-0.27,14.1,142.0,139.94,138.67,137.64,136.61,135.34,133.28,1,7.87,9.19,0.94,72.76,BUY,5,0,50,
2025-12-26,727.71,732.0,708.2,714.23,1.13,APP,699.98,640.03,627.77,588.01,458.77,54.62,29.76,27.81,-15.2,738.01,731.46,727.41,724.13,720.85,716.8,710.25,1,8.37,3.02,0.94,71.76,BUY,20,0,50,
2025-12-26,111.46,111.6,110.1,110.27,1.33,ARM,116.56,130.31,144.02,144.85,137.55,7.34,-9.06,-7.67,-79.11,117.21,115.58,114.57,113.75,112.93,111.92,110.29,0,4.67,4.53,0.94,-42.24,SELL,0,11,-50,
2025-12-26,1066.25,1076.09,1063.08,1072.75,1.27,ASML,1060.96,1058.66,1050.88,950.17,835.72,43.89,4.6,9.55,41.58,1067.16,1053.67,1045.33,1038.59,1031.84,1023.5,1010.01,0,5.2,1.28,0.94,65.76,BUY,5,0,50,
2025-12-26,351.06,353.25,347.75,352.13,2.94,AVGO,342.65,364.3,361.21,343.08,285.77,36.58,-6.07,-2.97,-31.73,413.82,391.87,378.29,367.31,356.34,342.76,320.81,0,2.1,5.0,0.94,21.76,HOLD,0,0,0,
2025-12-26,181.78,183.27,180.62,182.54,8.17,AVY,182.42,175.67,174.37,170.17,171.91,57.04,2.83,2.84,-13.48,185.25,184.1,183.39,182.82,182.25,181.54,180.39,1,0.0,2.09,0.96,54.84,BUY,17,0,50,
2025-12-26,591.15,591.15,577.13,583.84,2.25,AXON,574.48,553.27,603.7,676.64,679.68,61.16,0.08,-7.83,-6.71,617.97,599.79,588.54,579.45,570.36,559.11,540.93,0,6.67,-4.3,0.1,-12.6,HOLD,0,37,0,
2025-12-26,92.53,92.91,92.18,92.9,1.75,AZN,91.36,90.81,88.03,83.85,77.25,60.97,1.06,1.07,7.74,93.1,92.33,91.86,91.47,91.09,90.62,89.85,1,8.28,11.74,0.48,85.92,BUY,61,0,50,
2025-12-26,56.28,56.55,56.03,56.17,2.15,BAC,55.36,53.62,53.12,51.27,47.03,70.79,0.91,0.78,42.23,55.57,55.15,54.88,54.67,54.46,54.19,53.77,0,5.35,3.6,0.54,66.16,BUY,51,0,50,
2025-12-26,175.3,177.19,175.0,177.08,1.74,BIIB,174.11,174.98,165.41,153.17,140.66,42.93,2.09,2.87,56.37,177.29,175.23,173.96,172.92,171.89,170.62,168.56,0,3.33,5.81,0.48,64.92,BUY,47,0,50,
2025-12-26,1090.72,1091.69,1084.63,1088.11,0.66,BLK,1078.14,1055.33,1074.35,1102.69,1037.43,56.4,5.31,2.25,58.63,1094.33,1085.63,1080.24,1075.89,1071.54,1066.15,1057.45,1,3.94,4.42,0.54,39.16,HOLD,0,0,0,
2025-12-26,54.76,55.04,54.38,54.64,3.73,BMY,54.03,50.66,48.48,47.05,47.88,64.95,1.81,1.75,10.36,54.86,54.66,54.54,54.43,54.33,54.21,54.01,1,0.0,8.14,0.48,64.92,BUY,22,0,50,
2025-12-26,96.14,96.31,95.81,96.06,6.38,BSX,94.86,97.15,98.54,99.99,100.96,44.39,-0.83,-1.22,51.55,97.27,96.86,96.61,96.41,96.21,95.96,95.55,-1,8.16,8.49,0.48,-15.08,HOLD,0,16,0,
2025-12-26,155.42,156.0,154.38,155.41,0.0,BX,153.41,148.41,148.95,159.74,151.51,57.0,1.87,1.45,38.31,156.75,155.4,154.57,153.89,153.22,152.39,151.04,1,2.38,-6.98,0.54,29.16,HOLD,0,0,0,
2025-12-26,121.65,122.04,119.67,120.42,10.23,C,115.45,107.52,104.3,100.53,88.13,84.22,4.58,3.71,73.19,122.84,119.94,118.15,116.69,115.24,113.45,110.55,0,6.67,-0.12,0.54,52.16,BUY,22,0,50,
2025-12-26,583.21,583.83,578.65,583.0,0.27,CAT,581.21,577.34,566.55,507.03,429.49,42.02,4.77,7.91,-28.42,588.71,581.34,576.77,573.09,569.4,564.84,557.46,1,3.48,-3.84,0.1,46.4,HOLD,0,0,0,
2025-12-26,164.9,165.35,164.25,164.71,0.0,CBRE,161.89,158.72,157.62,158.44,144.99,59.52,1.94,1.46,-12.04,165.71,164.14,163.17,162.39,161.61,160.64,159.07,1,5.0,6.16,0.82,58.28,BUY,8,0,50,
2025-12-26,87.92,88.63,87.75,88.28,5.06,CCI,87.85,88.64,90.35,93.22,96.38,50.19,-0.73,-0.77,-34.04,91.24,89.58,88.56,87.73,86.9,85.87,84.21,-1,4.07,-10.47,0.82,-34.72,SELL,0,42,-50,
2025-12-26,318.0,319.3,317.0,318.89,2.63,CDNS,317.54,318.03,323.7,336.75,316.67,26.83,-1.68,-1.07,11.67,322.41,320.55,319.4,318.47,317.54,316.39,314.53,-1,3.65,4.77,0.94,2.76,HOLD,0,0,0,
2025-12-26,138.09,139.95,138.01,139.71,3.12,CDW,141.83,142.99,146.27,153.82,161.85,31.63,-1.75,-1.19,-10.12,146.15,144.31,143.18,142.26,141.34,140.21,138.37,0,-5.24,3.26,0.94,-44.24,SELL,0,75,-50,
2025-12-26,207.57,209.24,206.18,207.16,4.51,CHTR,207.55,203.75,215.95,241.24,307.87,53.12,-1.85,-3.0,44.04,209.6,208.27,207.45,206.79,206.13,205.31,203.98,-1,-10.0,-2.21,1.12,-44.52,SELL,0,55,-50,
2025-12-26,29.74,29.86,29.51,29.66,5.81,CMCSA,29.34,27.83,28.06,30.04,32.1,67.36,0.57,0.34,37.79,30.59,30.21,29.98,29.8,29.61,29.38,29.0,1,3.85,4.07,1.12,30.48,HOLD,0,0,0,
2025-12-26,276.56,277.64,276.0,276.73,0.62,CME,272.94,274.03,271.6,269.02,268.95,60.35,0.56,0.03,26.01,276.51,273.83,272.18,270.84,269.5,267.85,265.17,0,2.53,-3.84,0.54,37.16,HOLD,3,0,0,
2025-12-26,247.67,249.73,247.67,249.32,3.5,COF,243.73,226.91,223.32,220.59,205.73,86.01,7.92,6.99,11.73,244.82,243.86,243.26,242.78,242.3,241.7,240.74,0,4.84,-1.05,0.54,61.16,BUY,11,0,50,
2025-12-26,240.4,240.49,232.81,236.9,3.75,COIN,246.58,259.4,287.06,307.2,285.06,26.51,-12.6,-12.05,-35.43,254.87,251.15,248.85,246.99,245.12,242.82,239.1,0,1.35,15.0,0.54,-36.84,SELL,0,28,-50,
2025-12-26,870.64,877.59,869.0,873.35,5.38,COST,863.13,888.46,903.71,927.15,949.47,38.72,-12.81,-13.21,28.16,868.58,863.44,860.26,857.69,855.12,851.94,846.8,-1,1.97,-0.58,0.45,-6.2,HOLD,0,16,0,
2025-12-26,39.06,39.33,38.99,39.3,11.62,CPRT,39.08,39.47,40.92,43.78,48.64,59.24,-0.43,-0.64,39.02,39.55,39.39,39.29,39.2,39.12,39.02,38.86,-1,0.3,7.09,0.1,-21.6,SELL,0,70,-50,
2025-12-26,264.8,267.91,264.8,266.08,0.99,CRM,260.54,247.12,248.74,246.11,256.35,60.01,5.84,4.88,61.19,264.63,262.48,261.14,260.07,258.99,257.65,255.5,0,6.85,10.12,0.94,56.76,BUY,7,0,50,
2025-12-26,477.0,482.15,475.15,481.19,0.77,CRWD,482.96,504.11,514.07,483.72,459.41,31.28,-10.34,-8.25,61.44,489.2,484.83,482.13,479.94,477.75,475.05,470.67,-1,7.0,-5.81,0.94,-12.24,HOLD,0,10,0,
2025-12-26,79.0,79.29,75.73,76.42,12.68,CRWV,75.61,77.63,95.19,105.93,0.0,40.31,-3.84,-5.11,-11.52,87.31,81.76,78.33,75.55,72.78,69.35,63.8,0,0.3,-15.0,0.94,-39.24,SELL,0,38,-50,
2025-12-26,78.1,78.28,77.93,78.16,3.66,CSCO,77.73,77.59,75.2,71.56,66.96,50.91,0.74,0.97,8.72,78.29,78.12,78.02,77.94,77.86,77.76,77.59,1,4.22,0.0,0.94,42.76,HOLD,33,0,0,
2025-12-26,66.72,67.18,66.48,67.01,6.52,CSGP,65.77,67.04,69.17,77.81,79.23,46.0,-0.9,-1.21,22.46,67.27,66.5,66.02,65.63,65.24,64.76,63.99,-1,-3.33,-4.88,0.54,-22.84,SELL,0,69,-50,
2025-12-26,85.17,85.66,85.0,85.57,4.21,CTSH,84.58,79.49,75.78,72.38,74.13,89.3,2.86,2.91,55.83,86.94,86.39,86.05,85.77,85.49,85.15,84.6,1,6.77,7.09,0.94,80.76,BUY,24,0,50,
